station_id;name;numbikesavailable;mechanical;ebike;numdocksavailable;timestamp;date;hour;weekday
40001;Hôpital Mondor;8;4;4;19;2025-06-04 23:01:45+00:00;2025-06-04;23;Wednesday
44015;Rouget de L'isle - Watteau;16;4;12;4;2025-06-04 23:02:16+00:00;2025-06-04;23;Wednesday
9020;Toudouze - Clauzel;1;0;1;19;2025-06-04 22:53:32+00:00;2025-06-04;22;Wednesday
14111;Cassini - Denfert-Rochereau;4;2;2;21;2025-06-04 23:02:16+00:00;2025-06-04;23;Wednesday
14014;Jourdan - Stade Charléty;15;9;6;43;2025-06-04 23:00:06+00:00;2025-06-04;23;Wednesday
8026;Messine - Place Du Pérou;3;2;1;9;2025-06-04 23:02:09+00:00;2025-06-04;23;Wednesday
7002;Vaneau - Sèvres;7;4;3;25;2025-06-04 23:01:50+00:00;2025-06-04;23;Wednesday
33006;André Karman - République;27;16;11;3;2025-06-04 23:01:12+00:00;2025-06-04;23;Wednesday
30002;Jean Rostand - Paul Vaillant Couturier;7;2;5;28;2025-06-04 23:01:48+00:00;2025-06-04;23;Wednesday
32304;Charcot - Benfleet;4;0;4;24;2025-06-04 22:52:31+00:00;2025-06-04;22;Wednesday
7003;Square Boucicaut;4;2;2;55;2025-06-04 23:02:25+00:00;2025-06-04;23;Wednesday
17041;Guersant - Gouvion-Saint-Cyr;17;10;7;16;2025-06-04 23:01:49+00:00;2025-06-04;23;Wednesday
5016;Thouin - Cardinal Lemoine;4;0;4;13;2025-06-04 22:58:59+00:00;2025-06-04;22;Wednesday
11025;Froment - Bréguet;15;12;3;27;2025-06-04 23:02:22+00:00;2025-06-04;23;Wednesday
17026;Jouffroy d'Abbans - Wagram;9;4;5;31;2025-06-04 23:00:04+00:00;2025-06-04;23;Wednesday
12109;Mairie du 12ème;29;25;4;0;2025-06-04 23:03:17+00:00;2025-06-04;23;Wednesday
8050;Boétie - Ponthieu;0;0;0;43;2025-06-04 23:00:04+00:00;2025-06-04;23;Wednesday
13101;Croulebarde - Corvisart;31;29;2;2;2025-06-04 23:03:15+00:00;2025-06-04;23;Wednesday
14108;Le Brix et Mesmin - Jourdan;5;5;0;16;2025-06-04 23:02:53+00:00;2025-06-04;23;Wednesday
31024;Romainville - Vaillant-Couturier;7;2;5;31;2025-06-04 23:03:05+00:00;2025-06-04;23;Wednesday
40016;Sarrazins - Saussure;0;0;0;22;2025-02-05 10:35:03+00:00;2025-02-05;10;Wednesday
17044;Porte de Saint-Ouen - Bessières;4;1;3;37;2025-06-04 22:54:30+00:00;2025-06-04;22;Wednesday
17025;Chazelles - Courcelles;0;0;0;33;2025-06-04 22:58:31+00:00;2025-06-04;22;Wednesday
21326;Moulin de Pierre - Abbé Grégoire;13;5;8;7;2025-06-04 22:58:58+00:00;2025-06-04;22;Wednesday
20143;Ramponeau - Belleville;16;13;3;26;2025-06-04 23:02:42+00:00;2025-06-04;23;Wednesday
16138;Saint-Cloud - Hippodrome;1;1;0;28;2025-06-04 22:57:43+00:00;2025-06-04;22;Wednesday
21216;Louis Lejeune - Barbès;3;2;1;22;2025-06-04 22:56:32+00:00;2025-06-04;22;Wednesday
15068;Général Martial Valin - Pont du Garigliano;3;1;2;12;2025-06-04 23:00:43+00:00;2025-06-04;23;Wednesday
22207;Rond-point du Dr Albert Schweitzer;12;6;6;10;2025-06-04 22:56:24+00:00;2025-06-04;22;Wednesday
31028;Raspail Barbès;6;1;5;22;2025-06-04 22:59:58+00:00;2025-06-04;22;Wednesday
17048;De Toqueville - Terrasse;3;0;3;25;2025-06-04 23:02:10+00:00;2025-06-04;23;Wednesday
44017;Jules Guesde - Pont du Port à l'Anglais;25;21;4;3;2025-06-04 23:02:42+00:00;2025-06-04;23;Wednesday
44010;8 Mai 1945 - 10 Juillet 1940;29;19;10;0;2025-06-04 23:00:21+00:00;2025-06-04;23;Wednesday
16118;Michel-Ange - Parent de Rosan;11;10;1;14;2025-06-04 22:57:49+00:00;2025-06-04;22;Wednesday
9008;Tour d'Auvergne - Rodier;8;6;2;8;2025-06-04 22:58:27+00:00;2025-06-04;22;Wednesday
8048;Marceau - Chaillot;1;0;1;18;2025-06-04 23:03:20+00:00;2025-06-04;23;Wednesday
15112;Vigée-Lebrun - Anselme Payen;7;0;7;17;2025-06-04 23:01:29+00:00;2025-06-04;23;Wednesday
19027;Serrurier;0;0;0;0;2025-05-21 06:48:59+00:00;2025-05-21;6;Wednesday
